User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
1344,Premium,11,29-10-22,05-07-23,Canada,32,Female,Smartphone,1 Month
1345,Basic,10,27-10-22,03-07-23,United States,46,Male,Smart TV,1 Month
1346,Basic,12,16-10-22,04-07-23,United States,39,Female,Smart TV,1 Month
1347,Basic,13,14-10-22,04-07-23,Canada,30,Male,Smart TV,1 Month
1348,Standard,13,14-09-22,05-07-23,United Kingdom,34,Male,Laptop,1 Month
1349,Premium,14,03-09-22,03-07-23,Australia,28,Male,Laptop,1 Month
1350,Basic,13,27-08-22,04-07-23,Germany,39,Female,Smartphone,1 Month
1351,Basic,12,27-08-22,05-07-23,France,34,Female,Laptop,1 Month
1352,Premium,13,21-08-22,05-07-23,Brazil,42,Male,Laptop,1 Month
1353,Standard,13,13-08-22,02-07-23,Mexico,29,Female,Tablet,1 Month
1354,Standard,13,12-08-22,04-07-23,Spain,29,Male,Tablet,1 Month
1355,Basic,12,24-07-22,04-07-23,Italy,30,Male,Tablet,1 Month
1356,Premium,11,24-07-22,04-07-23,Spain,51,Male,Smartphone,1 Month
1357,Standard,11,12-07-22,02-07-23,Spain,51,Male,Smart TV,1 Month
1358,Basic,13,09-07-22,04-07-23,United States,44,Male,Tablet,1 Month
1359,Standard,13,09-07-22,05-07-23,Canada,35,Male,Laptop,1 Month
1360,Premium,10,10-07-22,04-07-23,United States,39,Male,Smart TV,1 Month
1361,Basic,12,02-07-22,02-07-23,United States,41,Female,Laptop,1 Month
1362,Premium,13,02-07-22,04-07-23,Canada,44,Female,Laptop,1 Month
1363,Standard,11,01-07-22,05-07-23,United Kingdom,29,Male,Laptop,1 Month
1364,Basic,14,01-07-22,04-07-23,Australia,47,Male,Tablet,1 Month
1365,Standard,10,30-06-22,02-07-23,Germany,28,Female,Smartphone,1 Month
1366,Premium,15,29-06-22,04-07-23,France,45,Male,Laptop,1 Month
1367,Basic,11,26-06-22,04-07-23,Brazil,28,Female,Smartphone,1 Month
1368,Standard,14,27-06-22,03-07-23,Mexico,31,Female,Laptop,1 Month
1369,Premium,13,25-06-22,03-07-23,Spain,47,Female,Laptop,1 Month
1370,Basic,13,23-06-22,04-07-23,Italy,42,Female,Tablet,1 Month
1371,Premium,14,24-06-22,04-07-23,Spain,34,Female,Laptop,1 Month
1372,Basic,12,25-06-22,05-07-23,Spain,40,Female,Laptop,1 Month
1373,Standard,13,26-06-22,04-07-23,United States,42,Female,Laptop,1 Month
1374,Standard,14,27-06-22,07-07-23,Canada,33,Male,Smart TV,1 Month
1375,Basic,12,30-06-22,03-07-23,United States,30,Male,Laptop,1 Month
1376,Premium,14,03-07-22,05-07-23,United States,29,Male,Tablet,1 Month
1377,Basic,13,09-07-22,04-07-23,Canada,31,Male,Smart TV,1 Month
1378,Standard,14,17-07-22,06-07-23,United Kingdom,46,Female,Smart TV,1 Month
1379,Premium,11,22-07-22,03-07-23,Australia,46,Female,Smartphone,1 Month
1380,Basic,11,28-07-22,05-07-23,Germany,47,Male,Laptop,1 Month
1381,Premium,12,04-08-22,04-07-23,France,48,Female,Smart TV,1 Month
1382,Basic,13,08-08-22,06-07-23,Brazil,32,Female,Smart TV,1 Month
1383,Standard,13,13-08-22,04-07-23,Mexico,51,Female,Tablet,1 Month
1384,Standard,13,17-08-22,05-07-23,Spain,33,Male,Smart TV,1 Month
1385,Basic,15,20-08-22,04-07-23,Italy,43,Male,Smartphone,1 Month
1386,Premium,14,28-08-22,06-07-23,Spain,43,Female,Smart TV,1 Month
1387,Basic,13,29-08-22,04-07-23,Spain,42,Male,Smart TV,1 Month
1388,Standard,15,03-09-22,05-07-23,United States,30,Male,Smartphone,1 Month
1389,Premium,13,10-09-22,03-07-23,Canada,50,Male,Smartphone,1 Month
1390,Basic,11,13-09-22,05-07-23,United States,51,Female,Laptop,1 Month
1391,Premium,14,15-09-22,04-07-23,United States,36,Female,Tablet,1 Month
1392,Basic,13,25-09-22,06-07-23,Canada,41,Female,Tablet,1 Month
1393,Standard,10,01-10-22,03-07-23,United Kingdom,37,Male,Smart TV,1 Month
1394,Standard,11,02-10-22,04-07-23,Australia,30,Female,Tablet,1 Month
1395,Basic,11,05-10-22,04-07-23,Germany,50,Female,Tablet,1 Month
1396,Premium,14,06-10-22,05-07-23,France,41,Female,Smart TV,1 Month
1397,Basic,14,07-10-22,03-07-23,Brazil,29,Female,Laptop,1 Month
1398,Standard,12,10-10-22,04-07-23,Mexico,43,Male,Smart TV,1 Month
1399,Premium,12,12-10-22,04-07-23,Spain,31,Female,Smart TV,1 Month
1400,Basic,14,15-10-22,06-07-23,Italy,40,Male,Laptop,1 Month
1401,Premium,12,17-10-22,05-07-23,Spain,35,Female,Smart TV,1 Month
1402,Basic,13,21-10-22,04-07-23,Spain,39,Female,Laptop,1 Month
1403,Standard,14,23-10-22,05-07-23,United States,48,Male,Laptop,1 Month
1404,Standard,14,24-10-22,05-07-23,Canada,42,Female,Tablet,1 Month
1405,Basic,11,27-10-22,06-07-23,United States,48,Female,Smart TV,1 Month
1406,Premium,10,30-10-22,07-07-23,United States,33,Female,Smart TV,1 Month
1407,Basic,14,31-10-22,04-07-23,Canada,45,Female,Smart TV,1 Month
1408,Standard,14,03-11-22,04-07-23,United Kingdom,40,Female,Smart TV,1 Month
1409,Premium,15,05-11-22,06-07-23,Australia,38,Male,Tablet,1 Month
1410,Basic,14,06-11-22,06-07-23,Germany,31,Female,Tablet,1 Month
1411,Premium,14,01-11-22,04-07-23,France,33,Female,Smart TV,1 Month
1412,Basic,15,02-11-22,05-07-23,Brazil,27,Male,Laptop,1 Month
1413,Standard,13,02-11-22,05-07-23,Mexico,47,Male,Smartphone,1 Month
1414,Standard,15,01-11-22,06-07-23,Spain,41,Male,Tablet,1 Month
1415,Basic,11,17-10-22,03-07-23,Italy,32,Female,Smart TV,1 Month
1416,Premium,11,18-10-22,05-07-23,Spain,31,Male,Smart TV,1 Month
1417,Basic,13,28-09-22,05-07-23,Spain,43,Female,Tablet,1 Month
1418,Standard,15,23-09-22,05-07-23,United States,42,Female,Smart TV,1 Month
1419,Premium,15,22-09-22,03-07-23,Canada,46,Male,Smartphone,1 Month
1420,Basic,12,31-08-22,04-07-23,United States,27,Female,Smartphone,1 Month
1421,Basic,15,28-08-22,05-07-23,United States,48,Female,Smart TV,1 Month
1422,Basic,15,27-08-22,05-07-23,Canada,49,Male,Laptop,1 Month
1423,Standard,12,17-08-22,03-07-23,United Kingdom,43,Male,Smart TV,1 Month
1424,Premium,14,09-08-22,04-07-23,Australia,38,Male,Laptop,1 Month
1425,Basic,13,24-07-22,05-07-23,Germany,37,Male,Smartphone,1 Month
1426,Basic,12,16-07-22,04-07-23,France,39,Female,Smart TV,1 Month
1427,Premium,10,15-07-22,03-07-23,Brazil,40,Male,Tablet,1 Month
1428,Standard,12,12-07-22,05-07-23,Mexico,40,Male,Smart TV,1 Month
1429,Standard,12,12-07-22,06-07-23,Spain,48,Male,Laptop,1 Month
1430,Basic,13,09-07-22,05-07-23,Italy,43,Female,Smart TV,1 Month
1431,Premium,10,05-07-22,02-07-23,Spain,46,Male,Laptop,1 Month
1432,Standard,11,05-07-22,05-07-23,Spain,43,Male,Smartphone,1 Month
1433,Basic,10,03-07-22,05-07-23,United States,30,Female,Tablet,1 Month
1434,Standard,13,01-07-22,04-07-23,Canada,51,Female,Laptop,1 Month
1435,Premium,12,30-06-22,03-07-23,United States,30,Male,Smartphone,1 Month
1436,Basic,14,27-06-22,04-07-23,United States,47,Female,Smart TV,1 Month
1437,Premium,13,28-06-22,04-07-23,Canada,41,Male,Laptop,1 Month
1438,Standard,10,28-06-22,05-07-23,United Kingdom,45,Female,Smartphone,1 Month
1439,Basic,14,24-06-22,04-07-23,Australia,47,Female,Laptop,1 Month
1440,Standard,11,24-06-22,05-07-23,Germany,48,Female,Smart TV,1 Month
1441,Premium,11,25-06-22,04-07-23,France,51,Female,Tablet,1 Month
1442,Basic,10,26-06-22,06-07-23,Brazil,29,Male,Smart TV,1 Month
1443,Standard,13,27-06-22,05-07-23,Mexico,43,Female,Laptop,1 Month
1444,Premium,13,29-06-22,07-07-23,Spain,49,Female,Tablet,1 Month
1445,Basic,11,02-07-22,03-07-23,Italy,37,Male,Smartphone,1 Month
1446,Premium,13,07-07-22,05-07-23,Spain,48,Male,Tablet,1 Month
1447,Basic,11,13-07-22,05-07-23,Spain,36,Female,Tablet,1 Month
1448,Standard,14,18-07-22,07-07-23,United States,33,Female,Laptop,1 Month
1449,Standard,14,24-07-22,04-07-23,Canada,38,Female,Laptop,1 Month
1450,Basic,12,31-07-22,06-07-23,United States,42,Female,Smartphone,1 Month
1451,Premium,15,01-08-22,05-07-23,United States,30,Female,Tablet,1 Month
1452,Basic,10,08-08-22,06-07-23,Canada,39,Male,Smart TV,1 Month
1453,Standard,14,13-08-22,04-07-23,United Kingdom,36,Male,Smartphone,1 Month
1454,Premium,11,14-08-22,06-07-23,Australia,27,Female,Smartphone,1 Month
1455,Basic,11,23-08-22,04-07-23,Germany,49,Male,Smart TV,1 Month
1456,Premium,14,27-08-22,06-07-23,France,31,Male,Laptop,1 Month
1457,Basic,10,31-08-22,05-07-23,Brazil,36,Male,Laptop,1 Month
1458,Standard,14,09-09-22,06-07-23,Mexico,41,Female,Tablet,1 Month
1459,Standard,10,10-09-22,04-07-23,Spain,45,Female,Laptop,1 Month
1460,Basic,14,12-09-22,05-07-23,Italy,45,Male,Smart TV,1 Month
1461,Premium,11,17-09-22,05-07-23,Spain,32,Male,Smart TV,1 Month
1462,Basic,13,21-09-22,06-07-23,Spain,41,Female,Smartphone,1 Month
1463,Standard,11,02-10-22,03-07-23,United States,37,Male,Smart TV,1 Month
1464,Premium,10,04-10-22,05-07-23,Canada,27,Male,Laptop,1 Month
1465,Basic,14,06-10-22,04-07-23,United States,41,Male,Laptop,1 Month
1466,Premium,13,07-10-22,06-07-23,United States,30,Female,Smart TV,1 Month
1467,Basic,12,08-10-22,04-07-23,Canada,43,Male,Smartphone,1 Month
1468,Standard,12,11-10-22,05-07-23,United Kingdom,51,Male,Laptop,1 Month
1469,Standard,12,13-10-22,04-07-23,Australia,46,Female,Smart TV,1 Month
1470,Basic,10,15-10-22,06-07-23,Germany,27,Female,Tablet,1 Month
1471,Premium,10,19-10-22,06-07-23,France,51,Female,Smartphone,1 Month
1472,Basic,14,21-10-22,06-07-23,Brazil,28,Female,Laptop,1 Month
1473,Standard,14,23-10-22,05-07-23,Mexico,33,Male,Smartphone,1 Month
1474,Premium,12,26-10-22,05-07-23,Spain,31,Female,Laptop,1 Month
1475,Basic,13,27-10-22,06-07-23,Italy,47,Male,Laptop,1 Month
1476,Premium,10,31-10-22,07-07-23,Spain,45,Female,Tablet,1 Month
1477,Basic,13,03-11-22,05-07-23,Spain,42,Male,Smart TV,1 Month
1478,Standard,15,05-11-22,06-07-23,United States,47,Female,Smart TV,1 Month
1479,Standard,12,06-11-22,06-07-23,Canada,29,Female,Smart TV,1 Month
1480,Basic,13,03-11-22,07-07-23,United States,49,Female,Laptop,1 Month
1481,Premium,14,03-11-22,04-07-23,United States,41,Female,Laptop,1 Month
1482,Basic,13,04-11-22,05-07-23,Canada,45,Male,Smartphone,1 Month
1483,Standard,14,02-11-22,06-07-23,United Kingdom,49,Male,Smart TV,1 Month
1484,Premium,13,27-10-22,06-07-23,Australia,41,Male,Smart TV,1 Month
1485,Basic,15,27-10-22,04-07-23,Germany,37,Male,Laptop,1 Month
1486,Premium,14,15-10-22,05-07-23,France,31,Male,Smartphone,1 Month
1487,Basic,13,03-10-22,05-07-23,Brazil,29,Male,Smartphone,1 Month
1488,Standard,10,25-09-22,05-07-23,Mexico,51,Female,Smart TV,1 Month
1489,Standard,12,16-09-22,03-07-23,Spain,33,Male,Smart TV,1 Month
1490,Basic,12,14-09-22,04-07-23,Italy,31,Male,Smartphone,1 Month
1491,Premium,11,11-09-22,05-07-23,Spain,42,Female,Laptop,1 Month
1492,Basic,15,09-09-22,05-07-23,Spain,48,Female,Laptop,1 Month
1493,Standard,13,12-08-22,03-07-23,United States,37,Female,Laptop,1 Month
1494,Premium,13,04-08-22,06-07-23,Canada,51,Female,Smartphone,1 Month
1495,Basic,12,04-08-22,06-07-23,United States,29,Female,Tablet,1 Month
1496,Basic,13,31-07-22,05-07-23,United States,46,Male,Tablet,1 Month
1497,Basic,15,29-07-22,03-07-23,Canada,35,Male,Smart TV,1 Month
1498,Standard,15,14-07-22,05-07-23,United Kingdom,44,Female,Smartphone,1 Month
1499,Premium,12,13-07-22,06-07-23,Australia,36,Male,Smart TV,1 Month
1500,Basic,14,11-07-22,05-07-23,Germany,38,Female,Tablet,1 Month
