User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
350,Basic,10,02-11-22,28-06-23,Italy,44,Female,Smartphone,1 Month
351,Premium,11,02-11-22,28-06-23,United States,34,Female,Smart TV,1 Month
352,Basic,10,20-09-22,26-06-23,Canada,38,Male,Laptop,1 Month
353,Standard,14,10-08-22,26-06-23,United Kingdom,34,Female,Smartphone,1 Month
354,Standard,10,16-08-22,28-06-23,Australia,40,Female,Laptop,1 Month
355,Basic,15,12-10-22,27-06-23,Germany,32,Female,Tablet,1 Month
356,Premium,11,14-10-22,30-06-23,France,38,Male,Smart TV,1 Month
357,Basic,15,18-10-22,26-06-23,Brazil,39,Male,Smartphone,1 Month
358,Standard,12,11-11-22,28-06-23,Mexico,34,Female,Smart TV,1 Month
359,Premium,11,20-11-22,26-06-23,Spain,41,Male,Smartphone,1 Month
360,Basic,15,21-11-22,30-06-23,Italy,43,Female,Tablet,1 Month
361,Premium,12,25-11-22,28-06-23,United States,36,Female,Laptop,1 Month
362,Basic,11,08-12-22,27-06-23,Canada,31,Male,Laptop,1 Month
363,Standard,12,01-11-22,25-06-23,United Kingdom,47,Female,Smart TV,1 Month
364,Standard,14,12-10-22,29-06-23,Australia,48,Male,Smart TV,1 Month
365,Basic,11,13-10-22,27-06-23,Germany,36,Male,Laptop,1 Month
366,Premium,12,17-10-22,29-06-23,France,41,Male,Smart TV,1 Month
367,Basic,13,23-10-22,25-06-23,Brazil,32,Male,Laptop,1 Month
368,Standard,13,24-10-22,28-06-23,Mexico,28,Male,Smartphone,1 Month
369,Premium,12,25-10-22,27-06-23,Spain,46,Female,Smartphone,1 Month
370,Basic,11,22-10-22,29-06-23,Italy,46,Female,Smartphone,1 Month
371,Basic,11,30-09-22,25-06-23,United States,47,Male,Tablet,1 Month
372,Basic,11,06-09-22,27-06-23,Canada,31,Female,Tablet,1 Month
373,Standard,10,18-06-22,26-06-23,United Kingdom,44,Female,Tablet,1 Month
374,Premium,10,12-06-22,28-06-23,Australia,39,Female,Laptop,1 Month
375,Basic,14,17-06-22,28-06-23,Germany,44,Female,Laptop,1 Month
376,Basic,12,20-06-22,27-06-23,France,39,Female,Smartphone,1 Month
377,Premium,12,27-08-22,28-06-23,Brazil,37,Male,Laptop,1 Month
378,Standard,14,13-08-22,27-06-23,Mexico,47,Female,Laptop,1 Month
379,Standard,10,12-08-22,28-06-23,Spain,46,Female,Smart TV,1 Month
380,Basic,15,05-08-22,27-06-23,Italy,27,Female,Smart TV,1 Month
381,Premium,10,14-07-22,27-06-23,United States,43,Female,Laptop,1 Month
382,Standard,10,07-06-22,26-06-23,Canada,51,Male,Smart TV,1 Month
383,Basic,10,01-06-22,27-06-23,United Kingdom,49,Male,Smart TV,1 Month
384,Standard,10,19-05-22,28-06-23,Australia,35,Female,Smartphone,1 Month
385,Premium,15,22-05-22,27-06-23,Germany,44,Male,Smartphone,1 Month
386,Basic,14,11-07-22,26-06-23,France,48,Male,Tablet,1 Month
387,Premium,11,19-07-22,28-06-23,Brazil,39,Female,Tablet,1 Month
388,Standard,12,21-07-22,28-06-23,Mexico,38,Male,Laptop,1 Month
389,Basic,14,02-08-22,26-06-23,Spain,45,Male,Smart TV,1 Month
390,Standard,13,03-07-22,28-06-23,Italy,43,Female,Laptop,1 Month
391,Premium,13,23-06-22,27-06-23,United States,42,Male,Laptop,1 Month
392,Basic,15,03-06-22,28-06-23,Canada,28,Male,Smart TV,1 Month
393,Standard,10,03-06-22,26-06-23,United Kingdom,40,Male,Tablet,1 Month
394,Premium,14,30-05-22,27-06-23,Australia,41,Female,Tablet,1 Month
395,Basic,12,05-06-22,26-06-23,Germany,45,Female,Laptop,1 Month
396,Premium,14,10-06-22,27-06-23,France,30,Female,Smartphone,1 Month
397,Basic,11,14-07-22,26-06-23,Brazil,31,Female,Smartphone,1 Month
398,Standard,13,15-07-22,27-06-23,Mexico,51,Female,Tablet,1 Month
399,Standard,12,14-07-22,25-06-23,Spain,44,Female,Smartphone,1 Month
400,Basic,14,13-07-22,27-06-23,Italy,49,Male,Laptop,1 Month
401,Premium,12,17-07-22,26-06-23,United States,47,Female,Laptop,1 Month
402,Basic,14,21-07-22,26-06-23,Canada,42,Male,Smartphone,1 Month
403,Standard,13,23-07-22,28-06-23,United Kingdom,28,Male,Smartphone,1 Month
404,Premium,13,01-08-22,28-06-23,Australia,28,Male,Smartphone,1 Month
405,Basic,13,06-08-22,26-06-23,Germany,49,Female,Tablet,1 Month
406,Premium,12,19-08-22,26-06-23,France,32,Female,Smartphone,1 Month
407,Basic,12,26-08-22,27-06-23,Brazil,37,Female,Tablet,1 Month
408,Standard,13,27-09-22,27-06-23,Mexico,37,Female,Tablet,1 Month
409,Standard,14,15-09-22,25-06-23,Spain,37,Male,Smartphone,1 Month
410,Basic,15,02-09-22,25-06-23,Italy,37,Male,Smart TV,1 Month
411,Premium,14,03-09-22,26-06-23,United States,48,Female,Tablet,1 Month
412,Basic,12,03-09-22,26-06-23,Canada,47,Male,Laptop,1 Month
413,Standard,13,24-08-22,26-06-23,United Kingdom,41,Female,Smartphone,1 Month
414,Premium,14,21-08-22,27-06-23,Australia,47,Female,Laptop,1 Month
415,Basic,13,23-08-22,25-06-23,Germany,39,Female,Smartphone,1 Month
416,Premium,10,02-09-22,26-06-23,France,28,Male,Tablet,1 Month
417,Basic,14,21-09-22,29-06-23,Brazil,31,Male,Smart TV,1 Month
418,Standard,14,21-10-22,27-06-23,Mexico,47,Female,Smart TV,1 Month
419,Standard,11,30-10-22,27-06-23,Spain,27,Female,Laptop,1 Month
420,Basic,10,02-11-22,28-06-23,Italy,28,Male,Laptop,1 Month
421,Premium,14,16-10-22,28-06-23,United States,33,Male,Tablet,1 Month
422,Basic,14,15-09-22,29-06-23,Canada,29,Female,Tablet,1 Month
423,Standard,15,12-09-22,27-06-23,United Kingdom,41,Male,Smartphone,1 Month
424,Premium,12,18-09-22,29-06-23,Australia,28,Female,Tablet,1 Month
425,Basic,13,04-10-22,27-06-23,Germany,38,Male,Tablet,1 Month
426,Premium,15,05-10-22,30-06-23,France,35,Male,Laptop,1 Month
427,Basic,11,06-11-22,26-06-23,Brazil,51,Male,Smart TV,1 Month
428,Standard,12,17-11-22,28-06-23,Mexico,45,Male,Smartphone,1 Month
429,Standard,14,18-11-22,26-06-23,Spain,51,Male,Laptop,1 Month
430,Basic,14,22-11-22,30-06-23,Italy,46,Female,Smart TV,1 Month
431,Premium,15,04-12-22,28-06-23,United States,28,Male,Smart TV,1 Month
432,Basic,12,19-11-22,30-06-23,Canada,46,Female,Smart TV,1 Month
433,Standard,11,06-11-22,25-06-23,United Kingdom,46,Female,Smartphone,1 Month
434,Premium,12,15-10-22,29-06-23,Australia,32,Female,Laptop,1 Month
435,Basic,11,17-10-22,28-06-23,Germany,39,Female,Smart TV,1 Month
436,Premium,11,19-10-22,29-06-23,France,41,Female,Smartphone,1 Month
437,Basic,13,23-10-22,25-06-23,Brazil,47,Male,Smart TV,1 Month
438,Standard,12,24-10-22,28-06-23,Mexico,35,Male,Smart TV,1 Month
439,Standard,12,23-10-22,27-06-23,Spain,37,Female,Smart TV,1 Month
440,Basic,11,10-10-22,29-06-23,Italy,47,Male,Tablet,1 Month
441,Premium,13,05-10-22,28-06-23,United States,48,Female,Laptop,1 Month
442,Basic,12,01-07-22,27-06-23,Canada,30,Female,Laptop,1 Month
443,Standard,10,01-07-22,27-06-23,United Kingdom,36,Male,Smart TV,1 Month
444,Premium,10,25-06-22,28-06-23,Australia,50,Female,Smartphone,1 Month
445,Basic,12,24-06-22,28-06-23,Germany,41,Male,Tablet,1 Month
446,Basic,14,28-06-22,28-06-23,France,46,Female,Smartphone,1 Month
447,Basic,15,11-08-22,28-06-23,Brazil,36,Female,Laptop,1 Month
448,Standard,14,12-08-22,27-06-23,Mexico,48,Male,Tablet,1 Month
449,Premium,10,07-08-22,28-06-23,Spain,37,Female,Laptop,1 Month
450,Basic,14,06-08-22,27-06-23,Italy,49,Male,Laptop,1 Month
451,Basic,12,18-07-22,28-06-23,United States,31,Female,Laptop,1 Month
452,Premium,12,16-06-22,26-06-23,Canada,42,Female,Laptop,1 Month
453,Standard,11,30-05-22,28-06-23,United Kingdom,45,Female,Tablet,1 Month
454,Standard,15,28-05-22,28-06-23,Australia,51,Female,Tablet,1 Month
455,Basic,11,31-05-22,27-06-23,Germany,31,Female,Smart TV,1 Month
456,Premium,14,04-06-22,27-06-23,France,41,Male,Tablet,1 Month
457,Standard,14,29-06-22,28-06-23,Brazil,40,Male,Smart TV,1 Month
458,Basic,10,24-07-22,28-06-23,Mexico,27,Male,Tablet,1 Month
459,Standard,10,19-07-22,27-06-23,Spain,46,Female,Tablet,1 Month
460,Premium,10,30-06-22,28-06-23,Italy,30,Female,Smart TV,1 Month
461,Basic,11,16-06-22,27-06-23,United States,37,Male,Smart TV,1 Month
462,Premium,15,10-06-22,28-06-23,Canada,45,Male,Smartphone,1 Month
463,Standard,11,01-06-22,26-06-23,United Kingdom,40,Male,Smart TV,1 Month
464,Basic,13,03-06-22,28-06-23,Australia,45,Male,Laptop,1 Month
465,Standard,11,05-06-22,26-06-23,Germany,34,Male,Laptop,1 Month
466,Premium,10,07-06-22,27-06-23,France,33,Male,Laptop,1 Month
467,Basic,10,22-06-22,26-06-23,Brazil,47,Female,Laptop,1 Month
468,Standard,11,28-06-22,27-06-23,Mexico,32,Male,Smart TV,1 Month
469,Premium,12,29-06-22,29-06-23,Spain,41,Female,Tablet,1 Month
470,Basic,15,03-07-22,28-06-23,Italy,31,Female,Tablet,1 Month
471,Premium,15,08-07-22,27-06-23,United States,43,Male,Tablet,1 Month
472,Basic,10,13-07-22,27-06-23,Canada,32,Female,Tablet,1 Month
473,Standard,10,27-07-22,28-06-23,United Kingdom,46,Female,Smartphone,1 Month
474,Standard,14,30-07-22,28-06-23,Australia,38,Male,Smartphone,1 Month
475,Basic,11,13-08-22,26-06-23,Germany,31,Female,Smart TV,1 Month
476,Premium,14,18-08-22,26-06-23,France,31,Female,Laptop,1 Month
477,Basic,10,24-08-22,27-06-23,Brazil,50,Male,Laptop,1 Month
478,Standard,10,08-09-22,27-06-23,Mexico,32,Male,Laptop,1 Month
479,Premium,13,04-09-22,27-06-23,Spain,38,Female,Smartphone,1 Month
480,Basic,15,04-09-22,27-06-23,Italy,37,Female,Laptop,1 Month
481,Premium,12,04-09-22,26-06-23,United States,36,Male,Smart TV,1 Month
482,Basic,11,27-08-22,27-06-23,Canada,30,Male,Smart TV,1 Month
483,Standard,14,25-08-22,27-06-23,United Kingdom,28,Male,Smart TV,1 Month
484,Standard,13,25-08-22,28-06-23,Australia,40,Male,Smartphone,1 Month
485,Basic,14,01-09-22,28-06-23,Germany,28,Female,Tablet,1 Month
486,Premium,15,13-09-22,26-06-23,France,37,Female,Laptop,1 Month
487,Basic,15,05-10-22,29-06-23,Brazil,30,Male,Smart TV,1 Month
488,Standard,11,08-10-22,28-06-23,Mexico,33,Female,Smart TV,1 Month
489,Premium,11,26-10-22,28-06-23,Spain,49,Male,Tablet,1 Month
490,Basic,12,18-10-22,29-06-23,Italy,36,Female,Smart TV,1 Month
491,Premium,12,07-10-22,28-06-23,United States,28,Female,Smartphone,1 Month
492,Basic,10,17-09-22,30-06-23,Canada,51,Male,Tablet,1 Month
493,Standard,11,18-09-22,27-06-23,United Kingdom,35,Female,Smartphone,1 Month
494,Standard,14,27-09-22,29-06-23,Australia,31,Male,Smart TV,1 Month
495,Basic,13,30-09-22,27-06-23,Germany,39,Male,Smartphone,1 Month
496,Premium,10,30-10-22,30-06-23,France,51,Female,Laptop,1 Month
497,Basic,11,09-11-22,29-06-23,Brazil,44,Male,Smartphone,1 Month
498,Standard,11,17-11-22,28-06-23,Mexico,41,Female,Smartphone,1 Month
499,Premium,10,18-11-22,26-06-23,Spain,28,Female,Laptop,1 Month
500,Basic,15,22-11-22,30-06-23,Italy,38,Male,Laptop,1 Month
