User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
2344,Premium,10,27-07-22,13-07-23,Spain,44,Female,Tablet,1 Month
2345,Basic,11,21-07-22,10-07-23,Italy,39,Male,Smartphone,1 Month
2346,Premium,10,20-07-22,12-07-23,Spain,43,Female,Smartphone,1 Month
2347,Basic,13,16-07-22,10-07-23,Spain,49,Female,Smart TV,1 Month
2348,Standard,10,16-07-22,12-07-23,United States,48,Female,Smart TV,1 Month
2349,Standard,11,14-07-22,11-07-23,Canada,47,Female,Tablet,1 Month
2350,Basic,12,14-07-22,13-07-23,United States,27,Female,Laptop,1 Month
2351,Premium,14,15-07-22,10-07-23,United States,40,Female,Smartphone,1 Month
2352,Basic,11,16-07-22,12-07-23,Canada,43,Female,Smart TV,1 Month
2353,Standard,15,18-07-22,10-07-23,United Kingdom,30,Female,Laptop,1 Month
2354,Premium,13,19-07-22,13-07-23,Australia,43,Female,Smart TV,1 Month
2355,Basic,13,22-07-22,10-07-23,Germany,49,Male,Laptop,1 Month
2356,Premium,13,25-07-22,12-07-23,France,47,Male,Smartphone,1 Month
2357,Basic,13,26-07-22,11-07-23,Brazil,33,Male,Smartphone,1 Month
2358,Standard,15,04-08-22,14-07-23,Mexico,48,Female,Smartphone,1 Month
2359,Standard,13,12-08-22,11-07-23,Spain,31,Male,Laptop,1 Month
2360,Basic,13,14-08-22,11-07-23,Italy,30,Male,Tablet,1 Month
2361,Premium,14,16-08-22,13-07-23,Spain,34,Female,Smartphone,1 Month
2362,Basic,12,17-08-22,14-07-23,Spain,37,Male,Smartphone,1 Month
2363,Standard,11,22-08-22,11-07-23,United States,44,Female,Smart TV,1 Month
2364,Premium,13,26-08-22,11-07-23,Canada,28,Female,Smart TV,1 Month
2365,Basic,11,06-09-22,13-07-23,United States,47,Male,Smartphone,1 Month
2366,Premium,11,09-09-22,13-07-23,United States,43,Male,Smart TV,1 Month
2367,Basic,12,17-09-22,10-07-23,Canada,51,Male,Tablet,1 Month
2368,Standard,14,19-09-22,11-07-23,United Kingdom,50,Male,Laptop,1 Month
2369,Standard,11,24-09-22,13-07-23,Australia,40,Female,Smartphone,1 Month
2370,Basic,11,29-09-22,12-07-23,Germany,31,Female,Laptop,1 Month
2371,Premium,15,03-10-22,10-07-23,France,29,Female,Smartphone,1 Month
2372,Basic,15,07-10-22,10-07-23,Brazil,38,Female,Tablet,1 Month
2373,Standard,14,14-10-22,13-07-23,Mexico,47,Male,Tablet,1 Month
2374,Premium,15,16-10-22,12-07-23,Spain,30,Male,Tablet,1 Month
2375,Basic,13,18-10-22,10-07-23,Italy,42,Male,Laptop,1 Month
2376,Premium,12,19-10-22,12-07-23,Spain,49,Male,Smart TV,1 Month
2377,Basic,14,20-10-22,12-07-23,Spain,50,Female,Tablet,1 Month
2378,Standard,11,22-10-22,11-07-23,United States,51,Male,Smart TV,1 Month
2379,Standard,11,25-10-22,09-07-23,Canada,47,Male,Smartphone,1 Month
2380,Basic,13,27-10-22,12-07-23,United States,36,Female,Smartphone,1 Month
2381,Premium,12,30-10-22,11-07-23,United States,30,Female,Laptop,1 Month
2382,Basic,12,01-11-22,11-07-23,Canada,34,Female,Tablet,1 Month
2383,Standard,10,05-11-22,10-07-23,United Kingdom,35,Female,Tablet,1 Month
2384,Premium,14,07-11-22,12-07-23,Australia,30,Male,Smart TV,1 Month
2385,Basic,14,08-11-22,11-07-23,Germany,30,Male,Tablet,1 Month
2386,Premium,11,10-11-22,12-07-23,France,41,Female,Smartphone,1 Month
2387,Basic,15,11-11-22,10-07-23,Brazil,39,Female,Smartphone,1 Month
2388,Standard,14,12-11-22,12-07-23,Mexico,30,Male,Tablet,1 Month
2389,Standard,12,11-11-22,12-07-23,Spain,36,Female,Smart TV,1 Month
2390,Basic,11,11-11-22,12-07-23,Italy,33,Female,Smartphone,1 Month
2391,Premium,11,12-11-22,10-07-23,Spain,35,Female,Tablet,1 Month
2392,Basic,14,11-11-22,12-07-23,Spain,46,Male,Tablet,1 Month
2393,Standard,12,07-11-22,11-07-23,United States,51,Female,Tablet,1 Month
2394,Premium,13,05-11-22,12-07-23,Canada,42,Female,Smartphone,1 Month
2395,Basic,13,02-11-22,11-07-23,United States,30,Female,Smart TV,1 Month
2396,Basic,10,31-10-22,13-07-23,United States,45,Male,Smartphone,1 Month
2397,Basic,15,29-10-22,11-07-23,Canada,27,Male,Smartphone,1 Month
2398,Standard,10,25-10-22,11-07-23,United Kingdom,41,Male,Smart TV,1 Month
2399,Premium,14,23-10-22,10-07-23,Australia,35,Male,Tablet,1 Month
2400,Basic,10,17-10-22,13-07-23,Germany,30,Male,Laptop,1 Month
2401,Basic,11,16-10-22,11-07-23,France,35,Female,Laptop,1 Month
2402,Premium,12,05-10-22,11-07-23,Brazil,47,Female,Smartphone,1 Month
2403,Standard,15,17-09-22,11-07-23,Mexico,41,Male,Laptop,1 Month
2404,Standard,12,17-09-22,12-07-23,Spain,48,Female,Tablet,1 Month
2405,Basic,12,06-09-22,11-07-23,Italy,32,Female,Smart TV,1 Month
2406,Premium,13,30-08-22,15-07-23,Spain,35,Female,Smart TV,1 Month
2407,Standard,11,29-08-22,11-07-23,Spain,31,Female,Smartphone,1 Month
2408,Basic,12,25-08-22,13-07-23,United States,45,Female,Smartphone,1 Month
2409,Standard,14,03-08-22,11-07-23,Canada,38,Female,Laptop,1 Month
2410,Premium,12,02-08-22,14-07-23,United States,34,Male,Smartphone,1 Month
2411,Basic,15,02-08-22,11-07-23,United States,37,Female,Smartphone,1 Month
2412,Premium,12,01-08-22,13-07-23,Canada,27,Female,Smart TV,1 Month
2413,Standard,13,31-07-22,11-07-23,United Kingdom,44,Female,Tablet,1 Month
2414,Basic,10,22-07-22,13-07-23,Australia,46,Male,Smart TV,1 Month
2415,Standard,14,22-07-22,11-07-23,Germany,37,Male,Smart TV,1 Month
2416,Premium,14,19-07-22,13-07-23,France,44,Male,Tablet,1 Month
2417,Basic,15,17-07-22,11-07-23,Brazil,29,Male,Smart TV,1 Month
2418,Standard,13,16-07-22,13-07-23,Mexico,28,Female,Laptop,1 Month
2419,Premium,14,16-07-22,11-07-23,Spain,50,Male,Smart TV,1 Month
2420,Basic,13,16-07-22,13-07-23,Italy,39,Male,Laptop,1 Month
2421,Premium,10,16-07-22,11-07-23,Spain,34,Female,Smart TV,1 Month
2422,Basic,14,17-07-22,12-07-23,Spain,40,Male,Smart TV,1 Month
2423,Standard,12,19-07-22,11-07-23,United States,30,Male,Laptop,1 Month
2424,Standard,14,20-07-22,14-07-23,Canada,41,Female,Laptop,1 Month
2425,Basic,12,21-07-22,10-07-23,United States,39,Male,Tablet,1 Month
2426,Premium,15,23-07-22,12-07-23,United States,51,Male,Smartphone,1 Month
2427,Basic,15,03-08-22,14-07-23,Canada,28,Female,Smartphone,1 Month
2428,Standard,12,06-08-22,15-07-23,United Kingdom,30,Female,Tablet,1 Month
2429,Premium,11,10-08-22,12-07-23,Australia,30,Female,Smartphone,1 Month
2430,Basic,10,13-08-22,11-07-23,Germany,44,Female,Tablet,1 Month
2431,Premium,12,15-08-22,14-07-23,France,29,Female,Smart TV,1 Month
2432,Basic,11,19-08-22,14-07-23,Brazil,28,Female,Tablet,1 Month
2433,Standard,10,22-08-22,11-07-23,Mexico,48,Male,Tablet,1 Month
2434,Standard,11,28-08-22,11-07-23,Spain,42,Female,Smart TV,1 Month
2435,Basic,14,06-09-22,13-07-23,Italy,39,Male,Smartphone,1 Month
2436,Premium,14,16-09-22,13-07-23,Spain,44,Female,Smart TV,1 Month
2437,Basic,11,18-09-22,11-07-23,Spain,49,Male,Smart TV,1 Month
2438,Standard,12,23-09-22,11-07-23,United States,49,Female,Smart TV,1 Month
2439,Premium,10,28-09-22,13-07-23,Canada,36,Female,Laptop,1 Month
2440,Basic,14,29-09-22,12-07-23,United States,50,Female,Laptop,1 Month
2441,Premium,10,07-10-22,10-07-23,United States,49,Female,Smartphone,1 Month
2442,Basic,11,08-10-22,12-07-23,Canada,36,Male,Smartphone,1 Month
2443,Standard,13,10-10-22,13-07-23,United Kingdom,28,Female,Laptop,1 Month
2444,Standard,15,14-10-22,12-07-23,Australia,45,Female,Smartphone,1 Month
2445,Basic,14,16-10-22,10-07-23,Germany,31,Female,Smartphone,1 Month
2446,Premium,11,18-10-22,12-07-23,France,46,Male,Tablet,1 Month
2447,Basic,14,21-10-22,12-07-23,Brazil,27,Male,Tablet,1 Month
2448,Standard,13,24-10-22,12-07-23,Mexico,43,Male,Tablet,1 Month
2449,Premium,10,27-10-22,09-07-23,Spain,51,Female,Smart TV,1 Month
2450,Basic,13,29-10-22,13-07-23,Italy,47,Female,Smartphone,1 Month
2451,Premium,15,31-10-22,12-07-23,Spain,48,Female,Tablet,1 Month
2452,Basic,14,04-11-22,13-07-23,Spain,31,Female,Tablet,1 Month
2453,Standard,15,06-11-22,11-07-23,United States,48,Female,Smartphone,1 Month
2454,Standard,10,08-11-22,13-07-23,Canada,36,Male,Smartphone,1 Month
2455,Basic,10,09-11-22,11-07-23,United States,38,Female,Tablet,1 Month
2456,Premium,13,11-11-22,13-07-23,United States,39,Male,Smartphone,1 Month
2457,Basic,11,12-11-22,10-07-23,Canada,48,Male,Tablet,1 Month
2458,Standard,12,12-11-22,12-07-23,United Kingdom,30,Female,Smart TV,1 Month
2459,Premium,12,12-11-22,12-07-23,Australia,30,Male,Smart TV,1 Month
2460,Basic,15,12-11-22,13-07-23,Germany,35,Female,Smart TV,1 Month
2461,Premium,13,13-11-22,12-07-23,France,41,Male,Laptop,1 Month
2462,Basic,11,13-11-22,13-07-23,Brazil,40,Female,Smart TV,1 Month
2463,Standard,10,12-11-22,11-07-23,Mexico,50,Male,Smart TV,1 Month
2464,Standard,12,05-11-22,12-07-23,Spain,42,Female,Smartphone,1 Month
2465,Basic,15,03-11-22,11-07-23,Italy,30,Male,Tablet,1 Month
2466,Premium,12,30-10-22,14-07-23,Spain,34,Male,Laptop,1 Month
2467,Basic,15,26-10-22,11-07-23,Spain,40,Female,Smartphone,1 Month
2468,Standard,14,24-10-22,12-07-23,United States,47,Female,Smartphone,1 Month
2469,Premium,12,24-10-22,11-07-23,Canada,36,Male,Laptop,1 Month
2470,Basic,13,20-10-22,13-07-23,United States,50,Female,Tablet,1 Month
2471,Basic,10,17-10-22,11-07-23,United States,46,Male,Smartphone,1 Month
2472,Basic,14,29-09-22,14-07-23,Canada,27,Female,Tablet,1 Month
2473,Standard,12,28-09-22,11-07-23,United Kingdom,39,Female,Laptop,1 Month
2474,Premium,10,06-09-22,12-07-23,Australia,49,Male,Smart TV,1 Month
2475,Basic,12,05-09-22,11-07-23,Germany,37,Female,Tablet,1 Month
2476,Basic,13,31-08-22,15-07-23,France,28,Male,Tablet,1 Month
2477,Premium,12,30-08-22,12-07-23,Brazil,40,Male,Laptop,1 Month
2478,Standard,10,16-08-22,13-07-23,Mexico,47,Male,Tablet,1 Month
2479,Standard,11,16-08-22,11-07-23,Spain,51,Female,Laptop,1 Month
2480,Basic,13,07-08-22,14-07-23,Italy,47,Male,Laptop,1 Month
2481,Premium,10,05-08-22,12-07-23,Spain,33,Female,Laptop,1 Month
2482,Standard,13,06-08-22,14-07-23,Spain,37,Female,Laptop,1 Month
2483,Basic,15,28-07-22,11-07-23,United States,42,Male,Laptop,1 Month
2484,Standard,11,29-07-22,13-07-23,Canada,50,Female,Smart TV,1 Month
2485,Premium,14,25-07-22,12-07-23,United States,47,Female,Tablet,1 Month
2486,Basic,10,25-07-22,14-07-23,United States,40,Female,Smartphone,1 Month
2487,Premium,11,25-07-22,12-07-23,Canada,35,Male,Smart TV,1 Month
2488,Standard,11,18-07-22,13-07-23,United Kingdom,29,Female,Smartphone,1 Month
2489,Basic,11,17-07-22,12-07-23,Australia,48,Female,Smartphone,1 Month
2490,Standard,10,17-07-22,15-07-23,Germany,35,Male,Smart TV,1 Month
2491,Premium,13,18-07-22,11-07-23,France,41,Female,Smartphone,1 Month
2492,Basic,14,19-07-22,12-07-23,Brazil,29,Female,Laptop,1 Month
2493,Standard,11,20-07-22,11-07-23,Mexico,33,Male,Smart TV,1 Month
2494,Premium,12,21-07-22,15-07-23,Spain,36,Male,Smart TV,1 Month
2495,Basic,15,23-07-22,12-07-23,Italy,43,Female,Laptop,1 Month
2496,Premium,14,25-07-22,12-07-23,Spain,28,Female,Smart TV,1 Month
2497,Basic,15,04-08-22,14-07-23,Spain,33,Female,Smart TV,1 Month
2498,Standard,12,09-08-22,15-07-23,United States,38,Male,Laptop,1 Month
2499,Standard,13,12-08-22,12-07-23,Canada,48,Female,Tablet,1 Month
2500,Basic,15,13-08-22,12-07-23,United States,35,Female,Smart TV,1 Month
